id	subject	predicate	object	knowledge_level	agent_type	primary_knowledge_source	publications	role	concentration_value	concentration_unit	organoid_type	evidence
PMC:4313365--mentions--NCBIGene:100525086	PMC:4313365	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		100.0	ng/ml	liver	100 ng/ml FGF10
PMC:4313365--mentions--NCBIGene:100525120	PMC:4313365	biolink:mentions	NCBIGene:100525120	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		25.0	ng/ml	liver	25 ng/ml HGF
PMC:4313365--mentions--NCBIGene:778701	PMC:4313365	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		25.0	ng/ml	liver	25 ng/ml Noggin
PMC:4313365--mentions--NCBIGene:100641115	PMC:4313365	biolink:mentions	NCBIGene:100641115	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		30.0	%	liver	30% Wnt CM
PMC:4313365--mentions--CHEBI:75393	PMC:4313365	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		10.0	uM	liver	10 uM (Y27632
PMC:4313365--mentions--NCBIGene:492315	PMC:4313365	biolink:mentions	NCBIGene:492315	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		25.0	ng/ml	liver	BMP7 (25 ng/ml)
PMC:4313365--mentions--NCBIGene:100518950	PMC:4313365	biolink:mentions	NCBIGene:100518950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		100.0	ng/ml	liver	FGF19 (100 ng/ml)
PMC:4313365--mentions--CHEBI:86193	PMC:4313365	biolink:mentions	CHEBI:86193	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4313365		10.0	uM	liver	DAPT (10 uM)
PMC:4334572--mentions--NCBIGene:482208	PMC:4334572	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4334572	conditioned medium	50.0	% v/v	pancreatic	Wnt3a-conditioned medium (50% v/v)
PMC:4334572--mentions--NCBIGene:100622113	PMC:4334572	biolink:mentions	NCBIGene:100622113	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4334572	conditioned medium	10.0	% v/v	pancreatic	RSPO1-conditioned medium (10% v/v, Calvin Kuo)
PMC:4334572--mentions--NCBIGene:778701	PMC:4334572	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4334572	recombinant protein	0.1	μg/mL	pancreatic	Noggin conditioned medium (10% v/v) or recombinant protein (0.1 μg/mL, Peprotech)
PMC:4334572--mentions--NCBIGene:1950	PMC:4334572	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4334572	growth factor	50.0	ng/ml	pancreatic	epidermal growth factor (EGF, 50 ng/ml, Peprotech)
PMC:4334572--mentions--PUBCHEM.COMPOUND:44288444	PMC:4334572	biolink:mentions	PUBCHEM.COMPOUND:44288444	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4334572	growth factor	10.0	nM	pancreatic	Gastrin (10 nM, Sigma)
PMC:4334572--mentions--NCBIGene:100525086	PMC:4334572	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4334572	growth factor	100.0	ng/ml	pancreatic	fibroblast growth factor 10 (FGF10, 100 ng/ml, Prepotech)
PMC:4352848--mentions--CHEBI:91091	PMC:4352848	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4352848	WNT inhibitor	10.0	μM	other	10 μM CHIR99021 WNT inhibitor
PMC:4352848--mentions--CHEBI:75393	PMC:4352848	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4352848		10.0	μM	other	
PMC:4370190--mentions--CHEBI:75379	PMC:4370190	biolink:mentions	CHEBI:75379	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370190	induce aggregate formation	10.0	µM	retinal	to induce aggregate formation
PMC:4370190--mentions--Cellosaurus:CVCL_C437	PMC:4370190	biolink:mentions	Cellosaurus:CVCL_C437	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370190				retinal	
PMC:4370217--mentions--CHEBI:81351	PMC:4370217	biolink:mentions	CHEBI:81351	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	differentiation	100.0	ng/ml	lung	Cells were treated with Activin A (100 ng ml −1 ) for 3 consecutive days
PMC:4370217--mentions--NCBIGene:778701	PMC:4370217	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	differentiation	200.0	ng/ml	lung	
PMC:4370217--mentions--CHEBI:91108	PMC:4370217	biolink:mentions	CHEBI:91108	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	differentiation	10.0	µM	lung	
PMC:4370217--mentions--NCBIGene:443306	PMC:4370217	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	maintenance		ng/ml	lung	including 50, 500 ng/ml FGF2
PMC:4370217--mentions--PUBCHEM.COMPOUND:1367095	PMC:4370217	biolink:mentions	PUBCHEM.COMPOUND:1367095	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	maintenance	10.0	µM	lung	10 µM Sant-2
PMC:4370217--mentions--CHEBI:63449	PMC:4370217	biolink:mentions	CHEBI:63449	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	maintenance	10.0	µM	lung	10 µM SU5402
PMC:4370217--mentions--NCBIGene:608860	PMC:4370217	biolink:mentions	NCBIGene:608860	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	maintenance	100.0	ng/ml	lung	100 ng/ml SHH
PMC:4370217--mentions--CHEBI:75728	PMC:4370217	biolink:mentions	CHEBI:75728	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	differentiation			lung	
PMC:4370217--mentions--NCBIGene:100518595	PMC:4370217	biolink:mentions	NCBIGene:100518595	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	differentiation	500.0	ng/ml	lung	
PMC:4370217--mentions--CHEBI:91091	PMC:4370217	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	differentiation	2.0	µM	lung	
PMC:4370217--mentions--NCBIGene:100525086	PMC:4370217	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217	maintenance	500.0	ng/ml	lung	
PMC:4370217--mentions--Cellosaurus:CVCL_D4YF	PMC:4370217	biolink:mentions	Cellosaurus:CVCL_D4YF	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4370217				lung	
PMC:4489980--mentions--NCBIGene:443306	PMC:4489980	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4489980	supplement	20.0	ng/ml	cerebral	20 ng/ml FGF2 (R&D Systems)
PMC:4489980--mentions--CHEBI:75393	PMC:4489980	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4489980	supplement			cerebral	ROCK inhibitor Y-27632 (EMD Chemicals)
PMC:4489980--mentions--CHEBI:78510	PMC:4489980	biolink:mentions	CHEBI:78510	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4489980	induction	10.0	μM	cerebral	
PMC:4489980--mentions--CHEBI:91108	PMC:4489980	biolink:mentions	CHEBI:91108	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4489980	induction	10.0	μM	cerebral	
PMC:4489980--mentions--NCBIGene:1950	PMC:4489980	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4489980	supplement	20.0	ng/ml	cerebral	20 ng/ml EGF (R&D Systems)
PMC:4489980--mentions--NCBIGene:397495	PMC:4489980	biolink:mentions	NCBIGene:397495	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4489980	differentiation	20.0	ng/ml	cerebral	20 ng/ml BDNF (Peprotech)
PMC:4489980--mentions--NCBIGene:5067522	PMC:4489980	biolink:mentions	NCBIGene:5067522	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4489980	differentiation	20.0	ng/ml	cerebral	20 ng/ml NT3 (Peprotech)
PMC:4620584--mentions--CHEBI:91091	PMC:4620584	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4620584	signaling	3.0	μM	kidney	3 μM CHIR99021
PMC:4620584--mentions--PR:000007489	PMC:4620584	biolink:mentions	PR:000007489	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4620584	signaling	10.0	ng/ml	kidney	10 ng ml −1 fibroblast growth factor 2
PMC:4620584--mentions--PUBCHEM.COMPOUND:54671203	PMC:4620584	biolink:mentions	PUBCHEM.COMPOUND:54671203	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4620584	signaling	2.0	ng/ml	kidney	2 ng ml −1 doxycycline
PMC:4620584--mentions--CHEBI:92773	PMC:4620584	biolink:mentions	CHEBI:92773	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4620584	signaling	10.0	μM	kidney	10 μM Rho-kinase inhibitor Y27632
PMC:4620584--mentions--NCBIGene:100313715	PMC:4620584	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4620584	signaling			kidney	
PMC:4620584--mentions--CHEBI:125649	PMC:4620584	biolink:mentions	CHEBI:125649	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4620584	signaling	5.0	μM	kidney	
PMC:4620584--mentions--Cellosaurus:CVCL_1240	PMC:4620584	biolink:mentions	Cellosaurus:CVCL_1240	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4620584				kidney	
PMC:4677245--mentions--NCBIGene:1950	PMC:4677245	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4677245	growth factor	50.0	ng/mL	intestinal	recombinant murine epithelial growth factor (EGF 50 ng/mL, Peprotech)
PMC:4677245--mentions--NCBIGene:778701	PMC:4677245	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4677245	signaling factor	100.0	ng/mL	intestinal	Noggin (100 ng/mL, Peprotech)
PMC:4677245--mentions--NCBIGene:100313715	PMC:4677245	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4677245	signaling factor	1.0	μ g/mL	intestinal	R-Spondin (1 μ g/mL, Peprotech)
PMC:4677245--mentions--NCBIGene:482208	PMC:4677245	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4677245	growth factor			intestinal	Cardia organoids typically need Wnt3a for growth and long-term survival
PMC:4686873--mentions--NCBIGene:1950	PMC:4686873	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4686873	growth factor	10.0	ng/ml	intestinal	10 ng ml −1 human EGF
PMC:4686873--mentions--CHEBI:137694	PMC:4686873	biolink:mentions	CHEBI:137694	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4686873	inhibitor	9.0	μM	intestinal	9 μM ROCK inhibitor (Y-27632
PMC:4686873--mentions--UNII:03Z015E4XN	PMC:4686873	biolink:mentions	UNII:03Z015E4XN	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4686873	signaling factor	100.0	ng/ml	intestinal	100 ng ml −1 human noggin
PMC:4747858--mentions--NCBIGene:443306	PMC:4747858	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4747858	supplement	10.0	ng/mL	kidney	FGF2 (10 ng/mL) (Peprotech, #100-18B)
PMC:4747858--mentions--CHEBI:92773	PMC:4747858	biolink:mentions	CHEBI:92773	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4747858	inhibitor	10.0	µM	kidney	ROCK inhibitor Y27632 (10 µM) (TOCRIS, #1254)
PMC:4747858--mentions--CHEBI:91091	PMC:4747858	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4747858	agonist		µM	kidney	CHIR99021 (8–10 µM) (TOCRIS, #4423)
PMC:4747858--mentions--NCBIGene:778701	PMC:4747858	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4747858	supplement	5.0	ng/ml	kidney	Noggin (5 ng/ml) was also used for hiPSC differentiation in addition to CHIR (10 µM).
PMC:4747858--mentions--NCBIGene:5506249	PMC:4747858	biolink:mentions	NCBIGene:5506249	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4747858	supplement	10.0	ng/mL	kidney	cells were then cultured in Advanced RPMI + 1X L-GlutaMAX + activin (10 ng/mL)
PMC:4747858--mentions--NCBIGene:396717	PMC:4747858	biolink:mentions	NCBIGene:396717	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4747858	supplement	10.0	ng/ml	kidney	For induction of nephron progenitor cells, the media was then changed to Advanced RPMI + 1X L-GlutaMAX + FGF9 (10 ng/ml)
PMC:4753163--mentions--CHEBI:91091	PMC:4753163	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4753163	induction	1.0	µM	pancreatic	1 µM CHIR 99021
PMC:4753163--mentions--NCBIGene:118152209	PMC:4753163	biolink:mentions	NCBIGene:118152209	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4753163	induction	2.5	ng/ml	pancreatic	2.5 ng/ml bFGF
PMC:4753163--mentions--PUBCHEM.COMPOUND:5284327	PMC:4753163	biolink:mentions	PUBCHEM.COMPOUND:5284327	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4753163	patterning	250.0	nM	pancreatic	250 nM KAAD-cyclopamine
PMC:4753163--mentions--NCBIGene:778701	PMC:4753163	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4753163	induction	50.0	ng/ml	pancreatic	50 ng/ml noggin
PMC:4753163--mentions--CHEBI:4021	PMC:4753163	biolink:mentions	CHEBI:4021	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4753163	induction	250.0	nM	pancreatic	250 nM cyclopamine
PMC:4753163--mentions--CHEBI:26536	PMC:4753163	biolink:mentions	CHEBI:26536	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4753163	induction	2.0	µM	pancreatic	2 µM retinoic acid
PMC:4753163--mentions--NCBIGene:1950	PMC:4753163	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4753163	promotion	50.0	ng/ml	pancreatic	50 ng/ml EGF
PMC:4753163--mentions--Cellosaurus:CVCL_DG36	PMC:4753163	biolink:mentions	Cellosaurus:CVCL_DG36	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4753163				pancreatic	
PMC:4793718--mentions--CHEBI:233322	PMC:4793718	biolink:mentions	CHEBI:233322	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4793718		5.0	mM	intestinal	
PMC:4793718--mentions--CHEBI:85278	PMC:4793718	biolink:mentions	CHEBI:85278	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4793718		1.0	µM	intestinal	
PMC:4793718--mentions--NCBIGene:778701	PMC:4793718	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4793718		100.0	µg/ml	intestinal	50.0 µl Noggin (100 µg/ml in PBS + 0.1% BSA)
PMC:4793718--mentions--NCBIGene:100622113	PMC:4793718	biolink:mentions	NCBIGene:100622113	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4793718		500.0	µg/ml	intestinal	50.0 µl R-spondin 1 (500 µg/ml in PBS + 0.1% BSA or 10% conditioned medium)
PMC:4793718--mentions--CHEBI:75393	PMC:4793718	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4793718		100.0	mM	intestinal	add 5.0 µl of 100 mM to 50 ml mouse prostate culture medium
PMC:4793718--mentions--NCBIGene:443306	PMC:4793718	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4793718		50.0	µg/ml	intestinal	5.0 µl FGF2 (50 µg/ml in PBS + 0.1% BSA)
PMC:4793718--mentions--NCBIGene:100525086	PMC:4793718	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4793718		0.1	mg/ml	intestinal	5.0 µl FGF10 (0.1 mg/ml in PBS + 0.1% BSA)
PMC:4793718--mentions--NCBIGene:1950	PMC:4793718	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4793718		0.5	mg/ml	intestinal	0.5 µl of EGF (0.5 mg/ml in PBS + 0.1% BSA)
PMC:4793718--mentions--CHEBI:606564	PMC:4793718	biolink:mentions	CHEBI:606564	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4793718		10.0	mM	intestinal	5.0 µl prostaglandin E2 (10 mM in DMSO)
PMC:4793718--mentions--CHEBI:79090	PMC:4793718	biolink:mentions	CHEBI:79090	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4793718		30.0	mM	intestinal	16.7 µl SB202190 (30 mM in DMSO)
PMC:4834051--mentions--PR:000009799	PMC:4834051	biolink:mentions	PR:000009799	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4834051	supplement	10.0	U/ml	retinal	supplemented with 10 3 U/ml leukemia inhibitory factor
PMC:4834051--mentions--CHEBI:88249	PMC:4834051	biolink:mentions	CHEBI:88249	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4834051	supplement	1.0	μM	retinal	
PMC:4834051--mentions--NCBIGene:40101303	PMC:4834051	biolink:mentions	NCBIGene:40101303	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4834051	supplement	0.3	μM	retinal	EC23 (0.3 μM) was added from D10 to D14
PMC:4834051--mentions--Cellosaurus:CVCL_9108	PMC:4834051	biolink:mentions	Cellosaurus:CVCL_9108	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4834051				retinal	
PMC:4846772--mentions--NCBIGene:482208	PMC:4846772	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4846772				intestinal	Consistent with earlier studies 1 , 4 , 13 , control ISCs by themselves inefficiently formed organoids, but robustly formed organoids when co-cultured with Paneth cells
PMC:4846772--mentions--NCBIGene:100313715	PMC:4846772	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4846772				intestinal	Consistent with earlier studies 1 , 4 , 13 , control ISCs by themselves inefficiently formed organoids, but robustly formed organoids when co-cultured with Paneth cells
PMC:4846772--mentions--NCBIGene:1950	PMC:4846772	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4846772				intestinal	Consistent with earlier studies 1 , 4 , 13 , control ISCs by themselves inefficiently formed organoids, but robustly formed organoids when co-cultured with Paneth cells
PMC:4846772--mentions--NCBIGene:778701	PMC:4846772	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:4846772				intestinal	Consistent with earlier studies 1 , 4 , 13 , control ISCs by themselves inefficiently formed organoids, but robustly formed organoids when co-cultured with Paneth cells
